id	nr_urz	miasto	woj	powiat	gmina	rodzaj_urzedu	urzad	kod	adres	nazwa_bel_1	nazwa_bel_2	odes³anie_do_starostwa	skrot	nazwa_1	nazwa_2	nazwa_ca³a	konto_oplat_geodezyjnych	jaka nazwa
1080	1621	Kunów	œwiêtokrzyskie	ostrowiecki	Kunów	9	Urz¹d Miasta i Gminy	27-415	ul. Warszawska 45b	Urz¹d Miasta i Gminy	w Kunowie	1618	UMKunów	Urz¹d Miasta i Gminy w Kunowie		Urz¹d Miasta i Gminy w Kunowie		
141	1622	Boguty-Pianki	mazowieckie	ostrowski	Boguty-Pianki	10	Urz¹d Gminy	07-325	Al. Papie¿a Jana Paw³a II 45	Urz¹d Gminy	Boguty-Pianki	1631	UMBoguty-Pianki	Urz¹d Gminy Boguty-Pianki		Urz¹d Gminy Boguty-Pianki		
1643	1623	Ostrów Wielkopolski	wielkopolskie	ostrowski	Ostrów Wielkopolski	10	Urz¹d Gminy	63-400	Al. Powstañców Wielkopolskich 12	Urz¹d Gminy	Ostrów Wielkopolski	1624	UMOstrów Wielkopolski	Urz¹d Gminy Ostrów Wielkopolski		Urz¹d Gminy Ostrów Wielkopolski		
1645	1624	Ostrów Wielkopolski	wielkopolskie	ostrowski	Ostrów Wielkopolski	4	Starostwo Powiatowe	63-400	Al. Powstañców Wielkopolskich 16			0	SPOstrowie Wielkopolskim	Starostwo Powiatowe w Ostrowie	Wielkopolskim	Starostwo Powiatowe w Ostrowie Wielkopolskim	a78843100080013163220010001	
1644	1625	Ostrów Wielkopolski	wielkopolskie	ostrowski	Ostrów Wielkopolski	8	Urz¹d Miasta	63-400	Al. Powstañców Wielkopolskich 18	Urz¹d Miejski	w Ostrowie Wielkopolskim	1624	UMOstrowie Wielkopolskim	Urz¹d Miejski w Ostrowie Wielkopolskim		Urz¹d Miejski w Ostrowie Wielkopolskim		
185	1626	Brok	mazowieckie	ostrowski	Brok	9	Urz¹d Miasta i Gminy	07-306	Pl. Koœcielny 6	Urz¹d Gminy	w Broku	1631	UMBroku	Urz¹d Gminy w Broku		Urz¹d Gminy w Broku		
1844	1627	Przygodzice	wielkopolskie	ostrowski	Przygodzice	10	Urz¹d Gminy	63-421	Pl. Powstañców Wielkopolskich 2	Urz¹d Gminy	Przygodzice	1624	UMPrzygodzice	Urz¹d Gminy Przygodzice		Urz¹d Gminy Przygodzice		
1555	1628	Odolanów	wielkopolskie	ostrowski	Odolanów	9	Urz¹d Miasta i Gminy	63-430	Rynek 11	Urz¹d Gminy i Miasta	Odolanów	1624	UMOdolanów	Urz¹d Gminy i Miasta Odolanów		Urz¹d Gminy i Miasta Odolanów		
1932	1629	Raszków	wielkopolskie	ostrowski	Raszków	9	Urz¹d Miasta i Gminy	63-440	ul. Rynek 32	Urz¹d Gminy i Miasta	Raszków	1624	UMRaszków	Urz¹d Gminy i Miasta Raszków		Urz¹d Gminy i Miasta Raszków		
1641	1630	Ostrów Mazowiecka	mazowieckie	ostrowski	Ostrów Mazowiecka	8	Urz¹d Miasta	07-300	ul. 3 Maja 66	Urz¹d Miasta	Ostrów Mazowiecka	1631	UMOstrów Mazowiecka	Urz¹d Miasta Ostrów Mazowiecka		Urz¹d Miasta Ostrów Mazowiecka		
1642	1631	Ostrów Mazowiecka	mazowieckie	ostrowski	Ostrów Mazowiecka	4	Starostwo Powiatowe	07-300	ul. 3 Maja 51			0	SPOstrowi Mazowieckiej	Starostwo Powiatowe w Ostrowi Mazowieckiej		Starostwo Powiatowe w Ostrowi Mazowieckiej	a31892300080016114720000001	
1541	1632	Nur	mazowieckie	ostrowski	Nur	10	Urz¹d Gminy	07-322	ul. Drohiczyñska 2	Urz¹d Gminy	Nur	1631	UMNur	Urz¹d Gminy Nur		Urz¹d Gminy Nur		
2724	1633	Zarêby Koœcielne	mazowieckie	ostrowski	Zarêby Koœcielne	10	Urz¹d Gminy	07-323	ul. Kowalska 14	Urz¹d Gminy	w Zarêbach Koœcielnych	1631	UMZarêbach Koœcielnych	Urz¹d Gminy w Zarêbach Koœcielnych		Urz¹d Gminy w Zarêbach Koœcielnych		
2089	1634	Sieroszewice	wielkopolskie	ostrowski	Sieroszewice	10	Urz¹d Gminy	63-405	ul. Ostrowska 65	Urz¹d Gminy	Sieroszewice	1624	UMSieroszewice	Urz¹d Gminy Sieroszewice		Urz¹d Gminy Sieroszewice		
1512	1635	Nowe Skalmierzyce	wielkopolskie	ostrowski	Nowe Skalmierzyce	9	Urz¹d Miasta i Gminy	63-460	ul. Ostrowska 8	Urz¹d Gminy i Miasta	Nowe Skalmierzyce	1624	UMNowe Skalmierzyce	Urz¹d Gminy i Miasta Nowe Skalmierzyce		Urz¹d Gminy i Miasta Nowe Skalmierzyce		
1310	1636	Ma³kinia Górna	mazowieckie	ostrowski	Ma³kinia Górna	10	Urz¹d Gminy	07-320	ul. Przedszkolna 1	Urz¹d Gminy	Ma³kinia Górna	1631	UMMa³kinia Górna	Urz¹d Gminy Ma³kinia Górna		Urz¹d Gminy Ma³kinia Górna		
2342	1637	Szulborze Wielkie	mazowieckie	ostrowski	Szulborze Wielkie	10	Urz¹d Gminy	07-324	ul. Romantyczna 2	Urz¹d Gminy	Szulborze Wielkie	1631	UMSzulborze Wielkie	Urz¹d Gminy Szulborze Wielkie		Urz¹d Gminy Szulborze Wielkie		
1640	1638	Ostrów Mazowiecka	mazowieckie	ostrowski	Ostrów Mazowiecka	10	Urz¹d Gminy	07-300	ul. Sikorskiego 5	Urz¹d Gminy	Ostrów Mazowiecka	1631	UMOstrów Mazowiecka	Urz¹d Gminy Ostrów Mazowiecka		Urz¹d Gminy Ostrów Mazowiecka		
14	1639	Andrzejewo	mazowieckie	ostrowski	Andrzejewo	10	Urz¹d Gminy	07-305	ul. Warszawska 36	Urz¹d Gminy	Andrzejewo	1631	UMAndrzejewo	Urz¹d Gminy Andrzejewo		Urz¹d Gminy Andrzejewo		
2182	1640	Soœnie	wielkopolskie	ostrowski	Soœnie	10	Urz¹d Gminy	63-435	ul. Wielkopolska 47	Urz¹d Gminy	Soœnie	1624	UMSoœnie	Urz¹d Gminy Soœnie		Urz¹d Gminy Soœnie		
2546	1641	W¹sewo	mazowieckie	ostrowski	W¹sewo	10	Urz¹d Gminy	07-311	ul. Zastawska 13	Urz¹d Gminy	W¹sewo	1631	UMW¹sewo	Urz¹d Gminy W¹sewo		Urz¹d Gminy W¹sewo		
2218	1642	Stary Lubotyñ	mazowieckie	ostrowski	Stary Lubotyñ	10	Urz¹d Gminy	07-303	Stary Lubotyñ 42	Urz¹d Gminy	Stary Lubotyñ	1631	UMStary Lubotyñ	Urz¹d Gminy Stary Lubotyñ		Urz¹d Gminy Stary Lubotyñ		
1418	1643	Mor¹g	warmiñsko-mazurskie	ostródzki	Mor¹g	9	Urz¹d Miasta i Gminy	14-300	ul. 11 Listopada 9	Urz¹d Miejski	w Mor¹gu	1645	UMMor¹gu	Urz¹d Miejski w Mor¹gu		Urz¹d Miejski w Mor¹gu		
1637	1644	Ostróda	warmiñsko-mazurskie	ostródzki	Ostróda	8	Urz¹d Miasta	14-100	ul. Mickiewicza 24	Urz¹d Miejski	w Ostródzie	1645	UMOstródzie	Urz¹d Miejski w Ostródzie		Urz¹d Miejski w Ostródzie		
1635	1645	Ostróda	warmiñsko-mazurskie	ostródzki	Ostróda	4	Starostwo Powiatowe	14-100	ul. Jana III Sobieskiego 5			0	SPOstródzie	Starostwo Powiatowe w Ostródzie		Starostwo Powiatowe w Ostródzie	a24203000451110000001846650	
1309	1646	Ma³dyty	warmiñsko-mazurskie	ostródzki	Ma³dyty	10	Urz¹d Gminy	14-330	ul. Kopernika 10	Urz¹d Gminy	Ma³dyty	1645	UMMa³dyty	Urz¹d Gminy Ma³dyty		Urz¹d Gminy Ma³dyty		
392	1647	D¹brówno	warmiñsko-mazurskie	ostródzki	D¹brówno	10	Urz¹d Gminy	14-120	ul. Koœciuszki 21	Urz¹d Gminy	w D¹brównie	1645	UMD¹brównie	Urz¹d Gminy w D¹brównie		Urz¹d Gminy w D¹brównie		
1290	1648	£ukta	warmiñsko-mazurskie	ostródzki	£ukta	10	Urz¹d Gminy	14-105	ul. Mazurska 2	Urz¹d Gminy	£ukta	1645	UM£ukta	Urz¹d Gminy £ukta		Urz¹d Gminy £ukta		
1636	1649	Ostróda	warmiñsko-mazurskie	ostródzki	Ostróda	10	Urz¹d Gminy	14-100	ul. Jana III Sobieskiego 1	Urz¹d Gminy	Ostróda	1645	UMOstróda	Urz¹d Gminy Ostróda		Urz¹d Gminy Ostróda		
1386	1650	Mi³akowo	warmiñsko-mazurskie	ostródzki	Mi³akowo	9	Urz¹d Miasta i Gminy	14-310	ul. Olsztyñska 16	Urz¹d Miejski	w Mi³akowo	1645	UMMi³akowo	Urz¹d Miejski w Mi³akowo		Urz¹d Miejski w Mi³akowo		
1389	1651	Mi³om³yn	warmiñsko-mazurskie	ostródzki	Mi³om³yn	9	Urz¹d Miasta i Gminy	14-140	ul. Twarda 12	Urz¹d Miasta i Gminy	Mi³om³yn	1645	UMMi³om³yn	Urz¹d Miasta i Gminy Mi³om³yn		Urz¹d Miasta i Gminy Mi³om³yn		
653	1652	Gierzwa³d	warmiñsko-mazurskie	ostródzki	Grunwald	10	Urz¹d Gminy	14-107	Gierzwa³d 33	Urz¹d Gminy	Grunwald	1645	UMGrunwald	Urz¹d Gminy Grunwald		Urz¹d Gminy Grunwald		
319	1653	Czajków	wielkopolskie	ostrzeszowski	Czajków	10	Urz¹d Gminy	63-524	Czajków 39	Urz¹d Gminy	Czajków	1659	UMCzajków	Urz¹d Gminy Czajków		Urz¹d Gminy Czajków		
902	1654	Kobyla Góra	wielkopolskie	ostrzeszowski	Kobyla Góra	10	Urz¹d Gminy	63-507	Pl. Wiosny Ludów 1	Urz¹d Gminy	Kobyla Góra	1659	UMKobyla Góra	Urz¹d Gminy Kobyla Góra		Urz¹d Gminy Kobyla Góra		
442	1655	Doruchów	wielkopolskie	ostrzeszowski	Doruchów	10	Urz¹d Gminy	63-505	ul. Kêpiñska 13	Urz¹d Gminy	Doruchów	1659	UMDoruchów	Urz¹d Gminy Doruchów		Urz¹d Gminy Doruchów		
623	1656	Grabów nad Prosn¹	wielkopolskie	ostrzeszowski	Grabów nad Prosn¹	9	Urz¹d Miasta i Gminy	63-520	ul. Kolejowa 8	Urz¹d Miasta i Gminy	w Grabowie	1659	UMGrabowie nad Prosn¹	Urz¹d Miasta i Gminy w Grabowie nad Prosn¹		Urz¹d Miasta i Gminy w Grabowie nad Prosn¹		
1377	1657	Mikstat	wielkopolskie	ostrzeszowski	Mikstat	9	Urz¹d Miasta i Gminy	63-510	ul. Krakowska 17	Urz¹d Miasta i Gminy	Mikstat	1659	UMMikstat	Urz¹d Miasta i Gminy Mikstat		Urz¹d Miasta i Gminy Mikstat		
1649	1658	Ostrzeszów	wielkopolskie	ostrzeszowski	Ostrzeszów	9	Urz¹d Miasta i Gminy	63-500	ul. Zamkowa 31	Urz¹d Miasta i Gminy	w Ostrzeszowie	1659	UMOstrzeszowie	Urz¹d Miasta i Gminy w Ostrzeszowie		Urz¹d Miasta i Gminy w Ostrzeszowie		
1648	1659	Ostrzeszów	wielkopolskie	ostrzeszowski	Ostrzeszów	4	Starostwo Powiatowe	63-500	ul. Zamkowa 31			0	SPOstrzeszowie	Starostwo Powiatowe w Ostrzeszowie		Starostwo Powiatowe w Ostrzeszowie	a19841300000111685720000102	
1025	1660	Kraszewice A	wielkopolskie	ostrzeszowski	Kraszewice	10	Urz¹d Gminy	63-522	ul. Wieluñska 53	Urz¹d Gminy	Kraszewice	1659	UMKraszewice	Urz¹d Gminy Kraszewice		Urz¹d Gminy Kraszewice		
2727	1661	Zator	ma³opolskie	oœwiêcimski	Zator	9	Urz¹d Miasta i Gminy	32-640	Pl. Marsza³ka Pi³sudskiego 1	Urz¹d Miejski	w Zatorze	1665	UMZatorze	Urz¹d Miejski w Zatorze		Urz¹d Miejski w Zatorze		
858	1662	Kêty	ma³opolskie	oœwiêcimski	Kêty	9	Urz¹d Miasta i Gminy	32-650	ul. Rynek 7	Urz¹d Gminy	Kêty	1665	UMKêty	Urz¹d Gminy Kêty		Urz¹d Gminy Kêty		
1768	1663	Polanka Wielka	ma³opolskie	oœwiêcimski	Polanka Wielka	10	Urz¹d Gminy	32-607	ul. D³uga 61	Urz¹d Gminy	Polanka Wielka	1665	UMPolanka Wielka	Urz¹d Gminy Polanka Wielka		Urz¹d Gminy Polanka Wielka		
1618	1664	Osiek	ma³opolskie	oœwiêcimski	Osiek	10	Urz¹d Gminy	32-608	ul. G³ówna 125	Urz¹d Gminy	w Osieku	1665	UMOsieku	Urz¹d Gminy w Osieku		Urz¹d Gminy w Osieku		
1651	1665	Oœwiêcim	ma³opolskie	oœwiêcimski	Oœwiêcim	4	Starostwo Powiatowe	32-602	ul. Wyspiañskiego 10			0	SPOœwiêcimiu	Starostwo Powiatowe w Oœwiêcimiu		Starostwo Powiatowe w Oœwiêcimiu	a81811010232003031200010032	
196	1666	Brzeszcze	ma³opolskie	oœwiêcimski	Brzeszcze	9	Urz¹d Miasta i Gminy	32-620	ul. Koœcielna 4	Urz¹d Gminy	w Brzeszczach	1665	UMBrzeszczach	Urz¹d Gminy w Brzeszczach		Urz¹d Gminy w Brzeszczach		
254	1667	Che³mek	ma³opolskie	oœwiêcimski	Che³mek	9	Urz¹d Miasta i Gminy	32-660	ul. Krakowska 11	Urz¹d Miejski	w Che³mku	1665	UMChe³mku	Urz¹d Miejski w Che³mku		Urz¹d Miejski w Che³mku		
1825	1668	Przeciszów	ma³opolskie	oœwiêcimski	Przeciszów	10	Urz¹d Gminy	32-641	ul. Podlesie 1	Urz¹d Gminy	Przeciszów	1665	UMPrzeciszów	Urz¹d Gminy Przeciszów		Urz¹d Gminy Przeciszów		
1653	1669	Oœwiêcim	ma³opolskie	oœwiêcimski	Oœwiêcim	8	Urz¹d Miasta	32-600	ul. Zaborska 2	Urz¹d Miasta	Oœwiêcim	1665	UMOœwiêcim	Urz¹d Miasta Oœwiêcim		Urz¹d Miasta Oœwiêcim		
1652	1670	Oœwiêcim	ma³opolskie	oœwiêcimski	Oœwiêcim	10	Urz¹d Gminy	32-600	ul. Zamkowa 12	Urz¹d Gminy	Oœwiêcim	1665	UMOœwiêcim	Urz¹d Gminy Oœwiêcim		Urz¹d Gminy Oœwiêcim		
1613	1671	Osieck	mazowieckie	otwocki	Osieck	10	Urz¹d Gminy	08-445	ul. Rynek 1	Urz¹d Gminy	w Osiecku	1674	UMOsiecku	Urz¹d Gminy w Osiecku		Urz¹d Gminy w Osiecku		
1656	1672	Otwock	mazowieckie	otwocki	Otwock	8	Urz¹d Miasta	05-400	ul. Armii Krajowej 5	Urz¹d Miasta	Otwock	1674	UMOtwock	Urz¹d Miasta Otwock		Urz¹d Miasta Otwock		
2152	1673	Sobienie-Jeziory	mazowieckie	otwocki	Sobienie-Jeziory	10	Urz¹d Gminy	08-443	ul. Garwoliñska 16	Urz¹d Gminy	Sobienie-Jeziory	1674	UMSobienie-Jeziory	Urz¹d Gminy Sobienie-Jeziory		Urz¹d Gminy Sobienie-Jeziory		
1655	1674	Otwock	mazowieckie	otwocki	Otwock	4	Starostwo Powiatowe	05-402	ul. Komunardów 10			0	SPOtwocku	Starostwo Powiatowe w Otwocku		Starostwo Powiatowe w Otwocku	a61800100052001000725280001	
795	1675	Józefów	mazowieckie	otwocki	Józefów	8	Urz¹d Miasta	05-420	ul. Kardyna³a Wyszyñskiego 1	Urz¹d Miasta	Józefowa	1674	UMJózefowa	Urz¹d Miasta Józefowa		Urz¹d Miasta Józefowa		
2561	1676	Wi¹zowna	mazowieckie	otwocki	Wi¹zowna	10	Urz¹d Gminy	05-462	ul. Lubelska 59	Urz¹d Gminy	Wi¹zowna	1674	UMWi¹zowna	Urz¹d Gminy Wi¹zowna		Urz¹d Gminy Wi¹zowna		
245	1677	Celestynów	mazowieckie	otwocki	Celestynów	10	Urz¹d Gminy	05-430	ul. Regucka 3	Urz¹d Gminy	w Celestynowie	1674	UMCelestynowie	Urz¹d Gminy w Celestynowie		Urz¹d Gminy w Celestynowie		
929	1678	Ko³biel	mazowieckie	otwocki	Ko³biel	10	Urz¹d Gminy	05-340	ul. Szkolna 1	Urz¹d Gminy	w Ko³bieli	1674	UMKo³bieli	Urz¹d Gminy w Ko³bieli		Urz¹d Gminy w Ko³bieli		
826	1679	Karczew	mazowieckie	otwocki	Karczew	9	Urz¹d Miasta i Gminy	05-480	ul. Warszawska 28	Urz¹d Miejski	w Karczewie	1674	UMKarczewie	Urz¹d Miejski w Karczewie		Urz¹d Miejski w Karczewie		
1211	1680	Lutomiersk	³ódzkie	pabianicki	Lutomiersk	10	Urz¹d Gminy	95-083	Pl. Jana Paw³a II 11	Urz¹d Gminy	Lutomiersk	1684	UMLutomiersk	Urz¹d Gminy Lutomiersk		Urz¹d Gminy Lutomiersk		
423	1681	Dobroñ	³ódzkie	pabianicki	Dobroñ	10	Urz¹d Gminy	95-082	ul. 11 Listopada 9	Urz¹d Gminy	w Dobroniu	1684	UMDobroniu	Urz¹d Gminy w Dobroniu		Urz¹d Gminy w Dobroniu		
409	1682	D³utów	³ódzkie	pabianicki	D³utów	10	Urz¹d Gminy	95-081	ul. Pabianicka 25	Urz¹d Gminy	D³utów	1684	UMD³utów	Urz¹d Gminy D³utów		Urz¹d Gminy D³utów		
1071	1683	Ksawerów	³ódzkie	pabianicki	Ksawerów	10	Urz¹d Gminy	95-054	ul. Koœciuszki 3h	Urz¹d Gminy	Ksawerów	1684	UMKsawerów	Urz¹d Gminy Ksawerów		Urz¹d Gminy Ksawerów		
1664	1684	Pabianice	³ódzkie	pabianicki	Pabianice	4	Starostwo Powiatowe	95-200	ul. Koœciuszki 25			0	SPPabianicach	Starostwo Powiatowe w Pabianicach		Starostwo Powiatowe w Pabianicach	a83102034370000130200180869	
1665	1685	Pabianice	³ódzkie	pabianicki	Pabianice	10	Urz¹d Gminy	95-200	ul. Torowa 21	Urz¹d Gminy	w Pabianicach	1684	UMPabianicach	Urz¹d Gminy w Pabianicach		Urz¹d Gminy w Pabianicach		
1666	1686	Pabianice	³ódzkie	pabianicki	Pabianice	8	Urz¹d Miasta	95-200	ul. Zamkowa 16	Urz¹d Miejski	w Pabianicach	1684	UMPabianicach	Urz¹d Miejski w Pabianicach		Urz¹d Miejski w Pabianicach		
954	1687	Konstantynów £ódzki	³ódzkie	pabianicki	Konstantynów £ódzki	8	Urz¹d Miasta	95-050	ul. Zgierska 2	Urz¹d Miejski	w Konstantynowie £ódzkim	1684	UMKonstantynowie £ódzkim	Urz¹d Miejski w Konstantynowie £ódzkim		Urz¹d Miejski w Konstantynowie £ódzkim		
2077	1688	Siemkowice	³ódzkie	pajêczañski	Siemkowice	10	Urz¹d Gminy	98-354	Pl. XXX-lecia PRL 1	Urz¹d Gminy	w Siemkowicach	1694	UMSiemkowicach	Urz¹d Gminy w Siemkowicach		Urz¹d Gminy w Siemkowicach		
863	1689	Kie³czyg³ów	³ódzkie	pajêczañski	Kie³czyg³ów	10	Urz¹d Gminy	98-358	ul. Tysi¹clecia 25	Urz¹d Gminy	w Kie³czyg³owie	1694	UMKie³czyg³owie	Urz¹d Gminy w Kie³czyg³owie		Urz¹d Gminy w Kie³czyg³owie		
2256	1690	Strzelce Wielkie	³ódzkie	pajêczañski	Strzelce Wielkie	10	Urz¹d Gminy	98-337	ul. Czêstochowska 14	Urz¹d Gminy	Strzelce Wielkie	1694	UMStrzelce Wielkie	Urz¹d Gminy Strzelce Wielkie		Urz¹d Gminy Strzelce Wielkie		
1488	1691	Nowa BrzeŸnica	³ódzkie	pajêczañski	Nowa BrzeŸnica	10	Urz¹d Gminy	98-331	ul. Koœciuszki 103	Urz¹d Gminy	w Nowej BrzeŸnicy	1694	UMNowej BrzeŸnicy	Urz¹d Gminy w Nowej BrzeŸnicy		Urz¹d Gminy w Nowej BrzeŸnicy		
2014	1692	Rz¹œnia	³ódzkie	pajêczañski	Rz¹œnia	10	Urz¹d Gminy	98-332	ul. Koœciuszki 16	Urz¹d Gminy	w Rz¹œni	1694	UMRz¹œni	Urz¹d Gminy w Rz¹œni		Urz¹d Gminy w Rz¹œni		
1672	1693	Pajêczno	³ódzkie	pajêczañski	Pajêczno	9	Urz¹d Miasta i Gminy	98-330	ul. Parkowa 8/12	Urz¹d Gminy i Miasta	Pajêczno	1694	UMPajêczno	Urz¹d Gminy i Miasta Pajêczno		Urz¹d Gminy i Miasta Pajêczno		
1671	1694	Pajêczno	³ódzkie	pajêczañski	Pajêczno	4	Starostwo Powiatowe	98-330	ul. Parkowa 8/12			0	SPPajêcznie	Starostwo Powiatowe w Pajêcznie		Starostwo Powiatowe w Pajêcznie	a65826500012000000027270004	
475	1695	Dzia³oszyn	³ódzkie	pajêczañski	Dzia³oszyn	9	Urz¹d Miasta i Gminy	98-355	ul. Pi³sudskiego 21	Urz¹d Miasta i Gminy	Dzia³oszyn	1694	UMDzia³oszyn	Urz¹d Miasta i Gminy Dzia³oszyn		Urz¹d Miasta i Gminy Dzia³oszyn		
2284	1696	Sulmierzyce	³ódzkie	pajêczañski	Sulmierzyce	10	Urz¹d Gminy	98-338	ul. Urzêdowa 1	Urz¹d Gminy	w Sulmierzycach	1694	UMSulmierzycach	Urz¹d Gminy w Sulmierzycach		Urz¹d Gminy w Sulmierzycach		
2178	1697	Sosnowica	lubelskie	parczewski	Sosnowica	10	Urz¹d Gminy	21-230	ul. Spokojna 10	Urz¹d Gminy	Sosnowica	1699	UMSosnowica	Urz¹d Gminy Sosnowica		Urz¹d Gminy Sosnowica		
2076	1698	Siemieñ	lubelskie	parczewski	Siemieñ	10	Urz¹d Gminy	21-220	ul. Stawowa 1b	Urz¹d Gminy	Siemieñ	1699	UMSiemieñ	Urz¹d Gminy Siemieñ		Urz¹d Gminy Siemieñ		
1683	1699	Parczew	lubelskie	parczewski	Parczew	4	Starostwo Powiatowe	21-200	ul. Warszawska 24			0	SPParczewie	Starostwo Powiatowe w Parczewie		Starostwo Powiatowe w Parczewie	a63804200060000353520000050	
2398	1700	Tarczyn	mazowieckie	piaseczyñski	Tarczyn	8	Urz¹d Miasta	05-555	ul. Rynek 8a	Urz¹d Miejski	w Tarczynie	1702	UMTarczynie	Urz¹d Miejski w Tarczynie		Urz¹d Miejski w Tarczynie		
609	1701	Góra Kalwaria	mazowieckie	piaseczyñski	Góra Kalwaria	9	Urz¹d Miasta i Gminy	05-530	ul. 3 Maja 10	Urz¹d Miasta i Gminy	Góra Kalwaria	1702	UMGóra Kalwaria	Urz¹d Miasta i Gminy Góra Kalwaria		Urz¹d Miasta i Gminy Góra Kalwaria		
1703	1702	Piaseczno	mazowieckie	piaseczyñski	Piaseczno	4	Starostwo Powiatowe	05-500	ul. Czajewicza 20			0	SPPiasecznie	Starostwo Powiatowe w Piasecznie		Starostwo Powiatowe w Piasecznie	a62102011690000800201078963	
